Date ,ID,Level,Spread,Leak Status ,Address,SMS No.,DMA,Lat,Lon,A
02/04/2022,1722637,14,4,0,"36 Banning St, Greenwich, London SE10 0NY, UK",4.47E+13,DMA - ZRIVSE04,51.48751489,0.003081286,10
03/04/2022,1722637,14,8,0,"36 Banning St, Greenwich, London SE10 0NY, UK",4.47E+13,DMA - ZRIVSE04,51.48751489,0.003081286,6
01/04/2022,1721446,14,9,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,5
02/04/2022,1721446,12,9,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,3
03/04/2022,1721446,18,11,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,7
04/04/2022,1721446,13,7,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,6
05/04/2022,1721446,18,11,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,7
06/04/2022,1721446,11,8,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,3
07/04/2022,1721446,13,8,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,5
08/04/2022,1721446,12,7,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,5
09/04/2022,1721446,12,11,0," Arches Leisure Centre, Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE04,51.48298249,0.001447997,1
01/04/2022,1722452,24,16,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,8
02/04/2022,1722452,23,11,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,12
03/04/2022,1722452,23,19,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,4
04/04/2022,1722452,23,14,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,9
05/04/2022,1722452,22,14,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,8
06/04/2022,1722452,23,9,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,14
07/04/2022,1722452,25,11,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,14
08/04/2022,1722452,22,8,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,14
09/04/2022,1722452,22,10,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,12
10/04/2022,1722452,22,19,0,79 Trafalgar Rd_Greenwich SE10 9TS,4.48E+13,DMA - ZRIVSE04,51.48392803,0.000687198,3
01/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
02/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
03/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
04/04/2022,1722397,19,3,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,16
05/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
06/04/2022,1722397,20,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,16
07/04/2022,1722397,20,5,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
08/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
09/04/2022,1722397,19,4,1," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,15
10/04/2022,1722397,18,4,0," 52 Tuskar St, Greenwich, London SE10 9UZ, UK",4.47E+13,DMA - ZRIVSE04,51.48384201,0.00504026,14
01/04/2022,1720125,10,3,0," 6 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48310533,0.003945016,7
03/04/2022,1720125,9,2,0," 6 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48310533,0.003945016,7
01/04/2022,1721937,20,26,0," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,-6
02/04/2022,1721937,22,4,1," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,18
03/04/2022,1721937,22,4,1," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,18
04/04/2022,1721937,21,24,0," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,-3
05/04/2022,1721937,23,4,1," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,19
06/04/2022,1721937,23,4,1," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,19
07/04/2022,1721937,22,8,0," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,14
09/04/2022,1721937,31,9,1," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,22
10/04/2022,1721937,18,4,0," 88 Old Woolwich Rd, Greenwich, London SE10 9PN, UK",4.47E+13,DMA - ZRIVSE04,51.48450956,0.000644736,14
01/04/2022,1721197,9,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,6
02/04/2022,1721197,10,4,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,6
03/04/2022,1721197,9,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,6
04/04/2022,1721197,9,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,6
05/04/2022,1721197,9,2,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,7
06/04/2022,1721197,8,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,5
07/04/2022,1721197,13,14,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,-1
08/04/2022,1721197,8,4,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,4
09/04/2022,1721197,8,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,5
10/04/2022,1721197,8,3,0," 20 Woodlands Park Rd, Greenwich, London SE10 9XE, UK",4.47E+13,DMA - ZRIVSE04,51.48343967,0.003324529,5
01/04/2022,1721342,15,3,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,12
02/04/2022,1721342,14,4,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,10
03/04/2022,1721342,13,3,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,10
04/04/2022,1721342,12,3,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,9
05/04/2022,1721342,12,4,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,8
06/04/2022,1721342,12,4,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,8
07/04/2022,1721342,14,11,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,3
08/04/2022,1721342,13,4,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,9
09/04/2022,1721342,13,3,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,10
10/04/2022,1721342,13,3,0," 30 Tuskar St, Greenwich, London SE10 9UJ, UK",4.48E+13,DMA - ZRIVSE04,51.4839339,0.003399497,10
01/04/2022,1721814,8,3,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,5
02/04/2022,1721814,8,3,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,5
03/04/2022,1721814,8,3,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,5
04/04/2022,1721814,8,3,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,5
05/04/2022,1721814,12,8,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,4
06/04/2022,1721814,8,13,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,-5
10/04/2022,1721814,8,14,0," 58 Greenwich park street, London SE10 9LR, UK",4.47E+13,DMA - ZRIVSE04,51.48286195,0.000290519,-6
01/04/2022,1722493,9,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,6
02/04/2022,1722493,8,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,5
03/04/2022,1722493,8,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,5
04/04/2022,1722493,8,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,5
05/04/2022,1722493,8,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,5
06/04/2022,1722493,8,3,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,5
07/04/2022,1722493,8,12,0," Romney road Greenwich, London SE10, UK",4.47E+13,DMA - ZRIVSE03,51.48217069,-0.005043559,-4
01/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
02/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
03/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
04/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
05/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
08/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
09/04/2022,1714808,8,3,0," 97 Vanbrugh Hill, London SE10 9HB, UK",4.47E+13,DMA - ZRIVSE04,51.4844314,0.008331288,5
01/04/2022,1721680,9,3,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,6
02/04/2022,1721680,9,4,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,5
07/04/2022,1721680,20,10,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,10
08/04/2022,1721680,8,3,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,5
09/04/2022,1721680,8,10,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,-2
10/04/2022,1721680,8,3,0," 22 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47E+13,DMA - ZRIVSE03,51.47869765,-0.007379763,5
01/04/2022,1721821,17,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,12
02/04/2022,1721821,17,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,12
03/04/2022,1721821,17,4,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,13
04/04/2022,1721821,18,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,13
05/04/2022,1721821,16,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,11
06/04/2022,1721821,16,6,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,10
07/04/2022,1721821,15,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,10
08/04/2022,1721821,14,6,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,8
09/04/2022,1721821,15,3,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,12
10/04/2022,1721821,15,5,0," 9 Roan St, Greenwich, London SE10 9JY, UK",4.48E+13,DMA - ZRIVSE03,51.48014699,-0.010353662,10
01/04/2022,1722800,31,5,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,26
02/04/2022,1722800,23,5,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,18
03/04/2022,1722800,24,5,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,19
04/04/2022,1722800,24,4,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,20
05/04/2022,1722800,23,4,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,19
06/04/2022,1722800,18,5,0," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,13
07/04/2022,1722800,19,5,0," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,14
08/04/2022,1722800,35,11,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,24
09/04/2022,1722800,44,10,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,34
10/04/2022,1722800,42,11,1," 47 Eastney St, London SE10 9NR, UK",4.47E+13,DMA - ZRIVSE04,51.48374377,-0.002642148,31
01/04/2022,1721245,15,20,0," Eastney St, London SE10, UK",4.48E+13,DMA - ZRIVSE04,51.4831441,-0.002387522,-5
03/04/2022,1721245,18,19,0," Eastney St, London SE10, UK",4.48E+13,DMA - ZRIVSE04,51.4831441,-0.002387522,-1
01/04/2022,1722377,54,3,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,51
02/04/2022,1722377,46,4,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,42
03/04/2022,1722377,24,4,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,20
04/04/2022,1722377,22,4,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,18
05/04/2022,1722377,20,4,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,16
06/04/2022,1722377,8,4,0," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,4
07/04/2022,1722377,9,3,0," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,6
08/04/2022,1722377,11,5,0," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,6
09/04/2022,1722377,26,8,1," 11 Park Row, London SE10 9NG, UK",4.47E+13,DMA - ZRIVSE04,51.48281742,-0.003006717,18
01/04/2022,1722457,12,3,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
02/04/2022,1722457,12,3,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
03/04/2022,1722457,12,3,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
04/04/2022,1722457,12,4,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,8
05/04/2022,1722457,12,4,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,8
06/04/2022,1722457,13,3,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,10
07/04/2022,1722457,13,4,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
08/04/2022,1722457,13,3,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,10
09/04/2022,1722457,13,4,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
10/04/2022,1722457,13,4,0," 25 Enderby St, London SE10 9PF",4.47E+13,DMA - ZRIVSE04,51.48630537,0.000814401,9
01/04/2022,1721384,32,4,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,28
02/04/2022,1721384,33,4,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,29
03/04/2022,1721384,34,4,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,30
04/04/2022,1721384,38,7,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,31
05/04/2022,1721384,36,6,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,30
06/04/2022,1721384,36,6,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,30
07/04/2022,1721384,37,6,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,31
08/04/2022,1721384,37,6,1," 50 Mauritius Rd, London SE10 0EQ, UK",8.82E+14,DMA - ZRIVSE04,51.48911901,0.006250063,31
01/04/2022,1711200,12,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,9
02/04/2022,1711200,12,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,9
03/04/2022,1711200,12,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,9
04/04/2022,1711200,11,4,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,7
05/04/2022,1711200,11,4,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,7
06/04/2022,1711200,11,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,8
07/04/2022,1711200,11,2,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,9
08/04/2022,1711200,12,2,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,10
09/04/2022,1711200,11,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,8
10/04/2022,1711200,12,3,0," 23A Blackheath Rd, Greenwich, London SE10 8PE, UK",4.48E+13,DMA - ZRIVSE03,51.47373142,-0.019606277,9
01/04/2022,1722404,27,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,24
02/04/2022,1722404,28,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,25
03/04/2022,1722404,27,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,24
04/04/2022,1722404,27,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,24
05/04/2022,1722404,29,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,26
06/04/2022,1722404,29,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,26
07/04/2022,1722404,29,4,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,25
08/04/2022,1722404,29,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,26
09/04/2022,1722404,29,3,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,26
10/04/2022,1722404,29,4,1," 7 Whitworth St, London SE10 9EN, UK",4.48E+13,DMA - ZRIVSE04,51.48606232,0.005304837,25
01/04/2022,7045580,8,5,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,3
02/04/2022,7045580,8,3,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,5
03/04/2022,7045580,8,3,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,5
04/04/2022,7045580,8,4,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,4
05/04/2022,7045580,8,3,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,5
06/04/2022,7045580,8,6,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,2
07/04/2022,7045580,21,11,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,10
08/04/2022,7045580,8,5,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,3
09/04/2022,7045580,8,4,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,4
10/04/2022,7045580,9,4,0," 38 Tyler St, Greenwich, London SE10 9EX, UK",8.82E+14,DMA - ZRIVSE04,51.48379053,0.006736083,5
01/04/2022,1721377,8,5,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,3
02/04/2022,1721377,8,19,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,-11
03/04/2022,1721377,8,3,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,5
04/04/2022,1721377,8,22,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,-14
05/04/2022,1721377,8,3,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,5
06/04/2022,1721377,8,3,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,5
07/04/2022,1721377,16,11,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,5
08/04/2022,1721377,17,6,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,11
09/04/2022,1721377,8,6,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,2
10/04/2022,1721377,8,6,0," 4 Walnut Tree Rd, London SE10 9EU, UK",4.48E+13,DMA - ZRIVSE04,51.48410093,0.005938844,2
01/04/2022,1722181,21,9,0," 18 Churchfields, London SE10 9JZ, UK",4.47E+13,DMA - ZRIVSE03,51.47966841,-0.011427887,12
02/04/2022,1722181,18,8,0," 18 Churchfields, London SE10 9JZ, UK",4.47E+13,DMA - ZRIVSE03,51.47966841,-0.011427887,10
03/04/2022,1722181,21,8,0," 18 Churchfields, London SE10 9JZ, UK",4.47E+13,DMA - ZRIVSE03,51.47966841,-0.011427887,13
