Date ,ID,Level,Spread,Leak Status ,Address,SMS No.,DMA,Lat,Lon,A
20/04/2022,7044014,8,11,0," 53 Guildford Grove, Greenwich, London SE10 8JY, UK",4.47925E+13,DMA - ZRIVSE03,51.4742109,-0.015106201,-3
20/04/2022,1722230,9,3,0," 50 Devonshire Dr, Greenwich, London SE10 8JZ, UK",4.47452E+13,DMA - ZRIVSE03,51.47461812,-0.015147105,6
20/04/2022,1721993,18,5,0,"In Bardsley Ln, at the side of Lamb House, Haddo St, London SE10 9RL, UK",4.47925E+13,DMA - ZRIVSE03,51.48123637,-0.013802463,13
20/04/2022,1721186,11,5,0," 11 St Alfege Passage, Greenwich, London SE10 9JS, UK",4.47925E+13,DMA - ZRIVSE03,51.48055187,-0.010658763,6
20/04/2022,1721989,9,2,0," 2 Langdale Rd, Greenwich, London SE10 8UA, UK",4.47452E+13,DMA - ZRIVSE03,51.47684692,-0.013993084,7
20/04/2022,7049976,27,3,1," 45 Norman Rd, Greenwich, London SE10 9QZ, UK",4.47925E+13,DMA - ZRIVSE03,51.4800902,-0.016230047,24
20/04/2022,7882175,9,3,0," 10 King William Walk, Greenwich, London SE10 9JH, UK",4.47452E+13,DMA - ZRIVSE03,51.48043932,-0.007556453,6
20/04/2022,8430415,35,7,1,Behind Travelodge 157_Lovibond Lane_London SE10 8JA,4.47452E+13,DMA - ZRIVSE03,51.47753991,-0.015563372,28
20/04/2022,7044049,9,3,0," 27 Greenwich S St, Greenwich, London SE10 8NT, UK",4.47925E+13,DMA - ZRIVSE03,51.47716662,-0.012300946,6
20/04/2022,1722226,28,6,1,1 Hargood House_ 7 Norway St_ London SE10 9FG,4.47924E+13,DMA - ZRIVSE03,51.48200015,-0.014827815,22
20/04/2022,7692373,8,4,0," 35 Gloucester Circus, Greenwich, London SE10 8RY, UK",4.47924E+13,DMA - ZRIVSE03,51.47773293,-0.00826288,4
20/04/2022,7692374,9,3,0," 21 Gloucester Circus, Greenwich, London SE10 8RY, UK",4.47452E+13,DMA - ZRIVSE03,51.47743015,-0.009317324,6
20/04/2022,7692371,8,3,0," 24 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47624E+13,DMA - ZRIVSE03,51.4784997,-0.007419661,5
20/04/2022,1722007,16,5,0," 1 Randall Pl, Greenwich, London SE10 9LA, UK",4.47452E+13,DMA - ZRIVSE03,51.47973105,-0.013707429,11
20/04/2022,7692372,9,3,0," 41 Gloucester Circus, Greenwich, London SE10 8RY, UK",4.47924E+13,DMA - ZRIVSE03,51.4781349,-0.008041598,6
20/04/2022,7692368,9,3,0," 21 Gloucester Circus, London SE10 8RY, UK",4.47925E+13,DMA - ZRIVSE03,51.47739497,-0.009433615,6
20/04/2022,1721595,20,7,0," 291 Greenwich High Rd, Greenwich, London SE10 8NA, UK",4.47925E+13,DMA - ZRIVSE03,51.48005094,-0.009748824,13
20/04/2022,1785327,18,5,0," 189 Greenwich High Rd, London SE10 8JA, UK",4.47925E+13,DMA - ZRIVSE03,51.4777742,-0.012639635,13
20/04/2022,1711465,9,21,0," Dlr Deptford Bridge, London SE8 4HH, UK",4.47925E+13,DMA - ZRIVSE03,51.47429997,-0.022568299,-12
20/04/2022,7692369,10,7,0," 40 Gloucester Circus, Greenwich, London SE10 8RY, UK",4.47925E+13,DMA - ZRIVSE03,51.47789665,-0.009243563,3
20/04/2022,7788225,13,8,0," 3 Stockwell St, London SE10 9JN, UK",4.47452E+13,DMA - ZRIVSE03,51.47988462,-0.009042239,5
20/04/2022,7882176,20,7,0," 19 King William Walk, London SE10 9JH, UK",8.8236E+14,DMA - ZRIVSE03,51.4809853,-0.007963861,13
20/04/2022,1722687,11,4,0,"56 Roan St, Greenwich, London SE10 9JT, UK",4.47624E+13,DMA - ZRIVSE03,51.48020985,-0.012175888,7
20/04/2022,1722709,34,5,1,"RAVENSBOURNE WHARF_NORMAN ROAD_LONDON_ SE10 9QZ, UK",4.47452E+13,DMA - ZRIVSE03,51.48081312,-0.015626861,29
20/04/2022,1722808,15,3,0," 1 Winforton St, Greenwich, London SE10 8UR, UK",4.47452E+13,DMA - ZRIVSE03,51.47457511,-0.012379065,12
20/04/2022,1722526,29,5,1,"34 Queen Elizabeth College, Greenwich High Rd, London SE10 8JD, UK",4.47925E+13,DMA - ZRIVSE03,51.4775848,-0.013615611,24
20/04/2022,1719978,21,13,0," 30 Stockwell St, Greenwich, London SE10 8EY, UK",4.47925E+13,DMA - ZRIVSE03,51.47986114,-0.009486973,8
20/04/2022,1722601,9,14,0," 141 Greenwich High Rd, Greenwich, London SE10 8JL, UK",4.47452E+13,DMA - ZRIVSE03,51.47711045,-0.015896782,-5
20/04/2022,1722723,18,9,0," Cutty Sark for Maritime Greenwich (Stop A), Greenwich, London SE10 9ED, UK",4.47925E+13,DMA - ZRIVSE03,51.48149252,-0.01100041,9
20/04/2022,1721579,23,3,1," 1 Claremont St, Greenwich, London SE10 9LH, UK",8.8236E+14,DMA - ZRIVSE03,51.48002443,-0.015314408,20
20/04/2022,1721183,26,9,1,"20 Bardsley Ln, Greenwich, London SE10 9RF, UK",4.47925E+13,DMA - ZRIVSE03,51.48114382,-0.010647029,17
20/04/2022,1722345,14,6,0," 8 Straightsmouth, Greenwich, London SE10 9LB, UK",4.47452E+13,DMA - ZRIVSE03,51.47980706,-0.010258108,8
20/04/2022,1722690,9,2,0," Stanton House, Clavell St, Greenwich, London SE10 9DL, UK",4.47452E+13,DMA - ZRIVSE03,51.48178797,-0.011960305,7
20/04/2022,8183726,30,2,1,"1 Little Cottage Pl, London SE10 9LG, UK",4.47924E+13,DMA - ZRIVSE03,51.47914805,-0.015363415,28
20/04/2022,1722809,12,3,0," 38 Straightsmouth, London SE10 9LD, UK",4.47452E+13,DMA - ZRIVSE03,51.47913065,-0.012075135,9
20/04/2022,1722810,9,3,0," 4 Bardsley Ln, Greenwich, London SE10 9GH, UK",4.47452E+13,DMA - ZRIVSE03,51.48108327,-0.012116544,6
20/04/2022,1711089,31,7,1," 63 Greenwich High Rd, Greenwich, London SE10 8JL, UK",4.47452E+13,DMA - ZRIVSE03,51.47607428,-0.018605478,24
20/04/2022,1719738,8,3,0,"Kestral House, Parkside Square , London SE13, UK",8.8236E+14,DMA - ZRIVSE02,51.471126,-0.014580811,5
20/04/2022,1721217,14,4,0,"  51 Russett Way, London SE13, UK",4.47452E+13,DMA - ZRIVSE02,51.46918111,-0.014974438,10
20/04/2022,1721686,18,4,0," 59 Russett Way, London SE13 7LZ, UK",4.47452E+13,DMA - ZRIVSE02,51.4691179,-0.0154548,14
20/04/2022,1722006,11,7,0," Quince Rd / Lewisham Rd, London SE13 7QN, UK",4.47452E+13,DMA - ZRIVSE02,51.47008837,-0.014148317,4
20/04/2022,1721214,-1,-1,0,"4 ROBINSCROFT MEWS, London SE10 8DN",4.47452E+13,DMA - ZRIVSE02,51.47188619,-0.014794957,0
20/04/2022,7557619,15,5,0," 68 Haddo St, Greenwich, London SE10 9RA, UK",4.47925E+13,DMA - ZRIVSE03,51.48131065,-0.014522821,10
20/04/2022,1722165,9,9,0," 27 Greenwich S St, Greenwich, London SE10 8NT, UK",4.47624E+11,DMA - ZRIVSE03,51.4772372,-0.012315027,0
20/04/2022,1710923,26,4,1," Opp 2B Burgos Grove, Greenwich, London SE10 8LL, UK",4.47924E+11,DMA - ZRIVSE03,51.47512203,-0.019923449,22
20/04/2022,1722249,18,14,0,"8 Greenwich Church St, London SE10 9BG, UK",4.47925E+13,DMA - ZRIVSE03,51.48064781,-0.009163307,4
20/04/2022,7066386,8,5,0," 21-23 Greenwich High Rd, London SE10, UK",4.47452E+13,DMA - ZRIVSE03,51.47479764,-0.020671854,3
20/04/2022,1722135,16,3,0," 23 Burney St, Greenwich, London SE10 8EX, UK",4.47452E+13,DMA - ZRIVSE03,51.47872939,-0.009425282,13
20/04/2022,1711493 ANG,8,3,0," Servite House, Beck Cl, Greenwich, London SE13 7RE, UK",4.47452E+13,DMA - ZRIVSE02,51.4711608,-0.018580332,5
20/04/2022,9245535,14,8,0,Columbine way_ Lewisham Rd_London SE13 7LQ,4.47925E+13,DMA - ZRIVSE02,51.46735508,-0.012570525,6
20/04/2022,1712625,34,6,1," 23 Coldbath St, London SE13 7RQ, UK",4.47452E+13,DMA - ZRIVSE02,51.47091135,-0.017452128,28
20/04/2022,1721576,9,4,0," 11 Tarves Way, London SE10 9JP, UK",4.47624E+11,DMA - ZRIVSE03,51.4785978,-0.015445153,5
20/04/2022,1711016,23,8,1," 2 Guildford Grove, Greenwich, London SE10 8JT, UK",4.47452E+13,DMA - ZRIVSE03,51.47378614,-0.017822944,15
20/04/2022,7050417,9,9,0," 272 Sparta St, London SE10 8DU, UK",4.47452E+13,DMA - ZRIVSE02,51.4717497,-0.014966476,0
20/04/2022,7065983,16,15,0," 1 Franklin Pl, Greenwich, London SE13 7ES, UK",4.47924E+11,DMA - ZRIVSE02,51.47179736,-0.018127039,1
20/04/2022,1721578,28,7,1," 25 Morden St, London SE13 7QX, UK",4.47452E+13,DMA - ZRIVSE02,51.47096213,-0.015775343,21
20/04/2022,1720996,34,5,1," 102 Coldbath St, Greenwich, London SE13 7RL, UK",4.47624E+13,DMA - ZRIVSE02,51.47005725,-0.017101429,29
20/04/2022,1720233,20,4,1, 15 christ church way se10 9aj,4.47924E+11,DMA - ZRIVSE04,51.4857942,0.004275441,16
20/04/2022,9407802,37,7,1," 1 Nectarine Way, London SE13 7LX, UK",4.47924E+11,DMA - ZRIVSE02,51.47031989,-0.016226085,30
20/04/2022,7050770,10,3,0," 18 John Penn St, London SE13 7QT, UK",4.47624E+13,DMA - ZRIVSE02,51.47177442,-0.01743772,7
20/04/2022,1721524,8,3,0," 2 Morden St, Greenwich, London SE13 7QX, UK",4.47624E+13,DMA - ZRIVSE02,51.47200307,-0.016761459,5
20/04/2022,1722122,8,3,0," 63 Royal Hill, Greenwich, London SE10 8SE, UK",4.47925E+13,DMA - ZRIVSE03,51.47632466,-0.009588897,5
20/04/2022,1721580,21,5,1," in FW on jct of Lewisham Rd/ John Penn St, Greenwich, London SE13 7QS, UK",4.47925E+13,DMA - ZRIVSE02,51.47234265,-0.015630908,16
20/04/2022,1721163,14,4,0,"  Claremont St, Greenwich, London SE10 9QZ, UK",4.47624E+13,DMA - ZRIVSE03,51.48007496,-0.015411302,10
20/04/2022,1711096,12,10,0," 7 Franklin Cl, Greenwich, London SE13 7RS, UK",4.47925E+13,DMA - ZRIVSE02,51.47128778,-0.018816367,2
20/04/2022,1722657,16,4,0," Cafe Rouge Stockwell St, Greenwich, London SE10 9JN, UK",4.47925E+13,DMA - ZRIVSE03,51.47994195,-0.009148344,12
20/04/2022,1722010,-1,-1,0,jnct Quince Rd _ Lewisham Rd_London SE13 7QP,4.47452E+13,DMA - ZRIVSE02,51.47007395,-0.014135577,0
20/04/2022,1712438,21,4,1," Idaho Bldg, Deals Gateway, London SE13 7QG, UK",4.47924E+13,DMA - ZRIVSE03,51.47229733,-0.020446144,17
20/04/2022,1721376,21,7,0," 27 Corvette Square, Greenwich, London SE10 9NH, UK",4.47925E+13,DMA - ZRIVSE04,51.48251545,-0.001909493,14
20/04/2022,1721454,8,3,0," 128 Greenwich High Rd, Greenwich, London SE10 8JE, UK",4.47624E+13,DMA - ZRIVSE03,51.47735017,-0.014579818,5
20/04/2022,1720799,10,3,0,100B Greenwich S St_ Greenwich_ London SE10 8UN,4.47452E+13,DMA - ZRIVSE03,51.47356686,-0.014762208,7
20/04/2022,1721996,8,3,0," 115 Greenwich S St, Greenwich, London SE10 8NX, UK",4.47452E+13,DMA - ZRIVSE03,51.4740973,-0.014031306,5
20/04/2022,7072828,12,3,0," Atlanta Bldg, Deals Gateway, London SE13 7RU, UK",4.47624E+13,DMA - ZRIVSE03,51.47245208,-0.020409934,9
20/04/2022,1721204,20,7,0," Roan St, Greenwich, London SE10 9JX, UK",4.47452E+13,DMA - ZRIVSE03,51.47959846,-0.014610328,13
20/04/2022,1721461,8,3,0," 53 Ashburnham Grove, Greenwich, London SE10 8UL, UK",4.47452E+13,DMA - ZRIVSE03,51.47548455,-0.014554001,5
20/04/2022,1721517,9,4,0," 65 Straightsmouth, Greenwich, London SE10 9LB, UK",4.47452E+13,DMA - ZRIVSE03,51.47853165,-0.012857839,5
20/04/2022,1712624,27,7,1," 101 Greenwich High Rd, Greenwich, London SE10 9QJ, UK",4.47452E+13,DMA - ZRIVSE03,51.47646833,-0.017213412,20
20/04/2022,1712556,-1,-1,0,39 Greenwich high rd_Greenwich_ London SE10 8JL,4.47452E+13,DMA - ZRIVSE03,51.47528554,-0.020015314,0
20/04/2022,1721219,9,2,0," 32 Ashburnham Pl, Greenwich, London SE10 8TZ, UK",4.47925E+13,DMA - ZRIVSE03,51.47622546,-0.014554337,7
20/04/2022,1722073,9,3,0," 12 Ashburnham Pl, Greenwich, London SE10 8TZ, UK",4.47924E+13,DMA - ZRIVSE03,51.47628477,-0.016156957,6
20/04/2022,1721633,10,7,0," 85 Greenwich S St, Greenwich, London SE10 8NT, UK",4.47924E+13,DMA - ZRIVSE03,51.47552674,-0.012860857,3
20/04/2022,1719841,32,6,1," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.47624E+13,DMA - ZRIVSE03,51.48264674,-0.013990402,26
20/04/2022,1721676,8,3,0," 63 Brand St, Greenwich, London SE10 8SP, UK",4.47453E+13,DMA - ZRIVSE03,51.47537763,-0.011631735,5
20/04/2022,1719857,10,8,0," 173-185 Greenwich High Rd, Greenwich, London SE10 8JA, UK",4.47452E+13,DMA - ZRIVSE03,51.47760159,-0.014119148,2
20/04/2022,1721623,14,6,0," 27 Dabin Cres, Greenwich, London SE10 8TF, UK",4.47452E+13,DMA - ZRIVSE03,51.47281588,-0.013027489,8
20/04/2022,1712119,8,3,0," 28 Norman Rd, Greenwich, London SE10 9QE, UK",4.47924E+13,DMA - ZRIVSE03,51.47908604,-0.01772102,5
20/04/2022,1720769,18,10,0," 5 Peyton Pl, Greenwich, London SE10 8RS, UK",4.47624E+13,DMA - ZRIVSE03,51.47746962,-0.010847524,8
20/04/2022,1720887,36,6,1,"36 Norman Rd, London SE10 9QX, UK",4.47452E+13,DMA - ZRIVSE03,51.47959009,-0.016902677,30
20/04/2022,1717950,5,3,0," Charter Buildings, Catherine Grove, Greenwich, London SE10 8BB, UK",4.47924E+13,DMA - ZRIVSE03,51.47432827,-0.019209646,2
20/04/2022,1721096,10,14,0," 54 Greenwich S St, Greenwich, London SE10 8NU, UK",4.47452E+13,DMA - ZRIVSE03,51.47506105,-0.013427138,-4
20/04/2022,1712537,20,3,1," Colorado Bldg, Deals Gateway, London SE13 7RD, UK",4.47452E+13,DMA - ZRIVSE03,51.47210039,-0.021140166,17
20/04/2022,1722072,9,3,0," 38 Guildford Grove, Greenwich, London SE10 8JT, UK",4.47624E+13,DMA - ZRIVSE03,51.47400625,-0.016211271,6
20/04/2022,7050799,12,4,0," 36 Norman Rd, Greenwich, London SE10 9QX, UK",4.47924E+11,DMA - ZRIVSE03,51.4795567,-0.016947538,8
20/04/2022,1720765,8,3,0," 11 Circus St, London SE10 8SG, UK",4.47925E+13,DMA - ZRIVSE03,51.47692836,-0.010973923,5
20/04/2022,8548348,37,7,1," 77 Norman Rd, Greenwich, London SE10 9FX, UK",4.47925E+13,DMA - ZRIVSE03,51.47754333,-0.017505772,30
20/04/2022,1719843,14,17,0," Plume House_ Creek Road, Greenwich_ London SE10 9RA",4.47452E+13,DMA - ZRIVSE03,51.48136452,-0.014147647,-3
20/04/2022,1722536,8,3,0," 14 Lindsell St, Greenwich, London SE10 8NY, UK",4.47452E+13,DMA - ZRIVSE03,51.47351611,-0.013716482,5
20/04/2022,1721127,17,14,0," Spinnaker House, 142 Greenwich High Rd, London SE10 8NN, UK",4.47452E+13,DMA - ZRIVSE03,51.47790738,-0.01184899,3
20/04/2022,1711597,-1,-1,0," 15 Catherine Grove, Greenwich, London SE10 8BG, UK",4.47452E+13,DMA - ZRIVSE03,51.47500488,-0.018380173,0
20/04/2022,1721142,10,4,0," 34 Brand St, London SE10 8SR, UK",4.47452E+13,DMA - ZRIVSE03,51.47626592,-0.011780742,6
20/04/2022,1785395,8,3,0," 9 Nevada St, Greenwich, London SE10 9JL, UK",4.47624E+13,DMA - ZRIVSE03,51.47957215,-0.007859878,5
20/04/2022,1721804,8,2,0," 32 Crooms Hill, Greenwich, London SE10 8ER, UK",4.47925E+13,DMA - ZRIVSE03,51.47832451,-0.00696972,6
20/04/2022,1722532,10,3,0," Wood Wharf Apartments, Horseferry Pl, Greenwich, London SE10 9BB, UK",4.47924E+13,DMA - ZRIVSE03,51.48278559,-0.013320185,7
20/04/2022,1722227,8,3,0," 40 Lewisham Rd, Greenwich, London SE13 7QR, UK",4.47624E+13,DMA - ZRIVSE02,51.47177209,-0.0152383,5
20/04/2022,7399979,16,6,0," 9 Bennett Grove, Greenwich, London SE13 7RF, UK",4.47624E+13,DMA - ZRIVSE02,51.47125186,-0.016995817,10
20/04/2022,1722172,18,11,0," 204 Conington Rd, London SE13 7FJ, UK",4.47624E+13,DMA - ZRIVSE02,51.46725396,-0.012790449,7
20/04/2022,1721513,12,15,0," 120 Lewisham Rd, London SE13 7NL, UK",4.47624E+13,DMA - ZRIVSE02,51.46847616,-0.012728658,-3
20/04/2022,1711493,20,4,1," Servite House, Beck Cl, London SE13 7RE, UK",4.47924E+13,DMA - ZRIVSE02,51.47113101,-0.018636268,16
20/04/2022,9245533,30,8,1," 210 Lewisham Rd, London SE13 7LD, UK",4.47452E+13,DMA - ZRIVSE02,51.46709307,-0.012264033,22
20/04/2022,1785248,19,7,0," Opposite Quince House, Quince Rd, Lewisham, London SE13 7ND, United Kingdom",4.47925E+13,DMA - ZRIVSE02,51.46984109,-0.014700517,12
20/04/2022,1721557,9,3,0, 1 Park Vista  Greenwich  London SE10 9LZ UK,4.47452E+13,DMA - ZRIVSE04,51.48242459,0.001618378,6
20/04/2022,1721628,15,9,0,"ST.Christophers Inn 189, Greenwich High Rd, London SE10 8JA, UK",4.47624E+13,DMA - ZRIVSE03,51.477882,-0.012832408,6
